"","GEO.id2","Id.x","Geography.x","Estimate..Total..x","Margin.of.Error..Total..x","Estimate..Total....White.alone","Margin.of.Error..Total....White.alone","Estimate..Total....Black.or.African.American.alone","Margin.of.Error..Total....Black.or.African.American.alone","Estimate..Total....American.Indian.and.Alaska.Native.alone","Margin.of.Error..Total....American.Indian.and.Alaska.Native.alone","Estimate..Total....Asian.alone","Margin.of.Error..Total....Asian.alone","Estimate..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Margin.of.Error..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Estimate..Total....Some.other.race.alone","Margin.of.Error..Total....Some.other.race.alone","Estimate..Total....Two.or.more.races.","Margin.of.Error..Total....Two.or.more.races.","Estimate..Total....Two.or.more.races....Two.races.including.Some.other.race","Margin.of.Error..Total....Two.or.more.races....Two.races.including.Some.other.race","Estimate..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Margin.of.Error..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Id.y","Geography.y","Estimate..Total..y","Margin.of.Error..Total..y","Estimate..Total....Not.Hispanic.or.Latino","Margin.of.Error..Total....Not.Hispanic.or.Latino","Estimate..Total....Hispanic.or.Latino","Margin.of.Error..Total....Hispanic.or.Latino","Crude.Prevalence..","Crude.95..CI","X2010.Census.Population","Estimate.Total.Commuters","Estimate.Bike.Commuters","MOE.Total.Commuters","MOE.Bike.Commuters","state_abbr","city_name","metric_number","est","lci","uci","data_yr_type"
"1627",11001005201,"1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia",6263,537,4622,553,376,182,83,104,517,246,0,17,258,228,407,227,111,172,296,160,"1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia",6263,537,5465,567,798,390,2.3,"( 2.1, 2.5)","6,077",5438,155,543,95,"DC","Washington",5,84.4,82.4,86.4,"2016, 1 Year Modeled Estimate"
"1628",11001005201,"1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia",6263,537,4622,553,376,182,83,104,517,246,0,17,258,228,407,227,111,172,296,160,"1400000US11001005201","Census Tract 52.01, District of Columbia, District of Columbia",6263,537,5465,567,798,390,2.3,"( 2.1, 2.5)","6,077",5438,155,543,95,"DC","Washington",21,64.2,-999,-999,"2017, 5 Year Estimate"
"1629",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",25,2.4,0.5,4.2,"2017, 5 Year Estimate"
"1630",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",17,16.3,15.7,16.9,"2016, 1 Year Modeled Estimate"
"1631",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",24,2.4,0.9,3.9,"2017, 5 Year Estimate"
"1632",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",27,NA,-999,-999,"2018"
"1633",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",4,0,0,8.6,"2017, 5 Year Estimate"
"1634",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",2,10,-999,-999,"2015"
"1635",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",37,81.1,78.5,83.7,"2010-2015, 6 Year Modeled Estimate"
"1636",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",11,33.5,27.3,39.6,"2017, 5 Year Estimate"
"1637",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",6,3.4,3.3,3.5,"2016, 1 Year Modeled Estimate"
"1638",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",14,7,-999,-999,"2017, 5 Year Estimate"
"1639",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",9,14.3,14,14.6,"2015, 1 Year Modeled Estimate"
"1640",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",13,21.9,-999,-999,"2017, 5 Year Estimate"
"1641",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",15,0,0,0,"2015"
"1642",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",5,86.4,85.1,87.7,"2016, 1 Year Modeled Estimate"
"1643",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",22,10.6,9.1,12.1,"2016, 1 Year Modeled Estimate"
"1644",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",19,38.5,36,40.9,"2016, 1 Year Modeled Estimate"
"1645",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",7,7.8,7.3,8.3,"2016, 1 Year Modeled Estimate"
"1646",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",12,40.5,36.4,44.6,"2017, 5 Year Estimate"
"1647",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",18,8.1,7.4,8.8,"2016, 1 Year Modeled Estimate"
"1648",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",21,58.4,-999,-999,"2017, 5 Year Estimate"
"1649",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",8,4.6,4.3,4.9,"2016, 1 Year Modeled Estimate"
"1650",11001005301,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,3908,349,181,95,16,26,582,178,0,12,40,44,188,100,57,54,131,73,"1400000US11001005301","Census Tract 53.01, District of Columbia, District of Columbia",4915,361,4442,421,473,177,2.2,"( 2.0, 2.3)","5,051",3752,120,287,72,"DC","Washington",3,32.7,32,33.4,"2016, 1 Year Modeled Estimate"
"1651",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",21,60.7,-999,-999,"2017, 5 Year Estimate"
"1652",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",24,2.4,0.3,4.6,"2017, 5 Year Estimate"
"1653",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",2,10,-999,-999,"2015"
"1654",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",17,17.5,16.9,18.1,"2016, 1 Year Modeled Estimate"
"1655",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",12,20.5,16.7,24.3,"2017, 5 Year Estimate"
"1656",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",4,21.5,0,53.5,"2017, 5 Year Estimate"
"1657",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",5,84.5,83.3,85.7,"2016, 1 Year Modeled Estimate"
"1658",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",19,35.2,32.9,37.4,"2016, 1 Year Modeled Estimate"
"1659",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",37,80.9,77.7,84.1,"2010-2015, 6 Year Modeled Estimate"
"1660",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",27,NA,-999,-999,"2018"
"1661",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",3,29.6,29,30.2,"2016, 1 Year Modeled Estimate"
"1662",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",22,11.3,10,12.6,"2016, 1 Year Modeled Estimate"
"1663",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",25,2,0.2,3.9,"2017, 5 Year Estimate"
"1664",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",13,10.6,-999,-999,"2017, 5 Year Estimate"
"1665",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",18,9.6,8.9,10.3,"2016, 1 Year Modeled Estimate"
"1666",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",6,4.6,4.4,4.8,"2016, 1 Year Modeled Estimate"
"1667",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",9,17.9,17.5,18.3,"2015, 1 Year Modeled Estimate"
"1668",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",7,8.4,7.8,9,"2016, 1 Year Modeled Estimate"
"1669",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",15,0,0,0,"2015"
"1670",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",11,44,37.6,50.4,"2017, 5 Year Estimate"
"1671",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",14,5,-999,-999,"2017, 5 Year Estimate"
"1672",11001005500,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,5296,598,428,192,60,79,704,258,0,17,164,143,212,130,67,75,145,100,"1400000US11001005500","Census Tract 55, District of Columbia, District of Columbia",6864,569,6288,572,576,234,2.9,"( 2.7, 3.1)","6,671",4345,157,518,194,"DC","Washington",8,5.4,5.1,5.7,"2016, 1 Year Modeled Estimate"
"1673",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",2,10,-999,-999,"2015"
"1674",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",4,0,0,15.4,"2017, 5 Year Estimate"
"1675",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",21,71.5,-999,-999,"2017, 5 Year Estimate"
"1676",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",15,0,0,0,"2015"
"1677",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",17,16.6,15.6,17.6,"2016, 1 Year Modeled Estimate"
"1678",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",6,5.4,5.1,5.7,"2016, 1 Year Modeled Estimate"
"1679",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",19,32.9,29.4,36.5,"2016, 1 Year Modeled Estimate"
"1680",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",25,3,1,5,"2017, 5 Year Estimate"
"1681",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",3,27.3,26.2,28.4,"2016, 1 Year Modeled Estimate"
"1682",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",5,80.1,77.1,83.1,"2016, 1 Year Modeled Estimate"
"1683",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",13,4.5,-999,-999,"2017, 5 Year Estimate"
"1684",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",22,13.3,10.4,16.2,"2016, 1 Year Modeled Estimate"
"1685",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",14,6,-999,-999,"2017, 5 Year Estimate"
"1686",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",12,18.7,16,21.4,"2017, 5 Year Estimate"
"1687",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",8,6.6,5.9,7.3,"2016, 1 Year Modeled Estimate"
"1688",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",11,36.4,30.9,41.9,"2017, 5 Year Estimate"
"1689",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",7,10.4,8.9,11.9,"2016, 1 Year Modeled Estimate"
"1690",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",37,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate"
"1691",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",18,12.7,11,14.4,"2016, 1 Year Modeled Estimate"
"1692",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",24,3,0.7,5.2,"2017, 5 Year Estimate"
"1693",11001005600,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,4666,531,387,155,17,28,733,206,0,17,348,228,291,156,118,125,173,102,"1400000US11001005600","Census Tract 56, District of Columbia, District of Columbia",6442,520,5488,477,954,320,3.9,"( 3.5, 4.3)","6,756",3932,97,488,81,"DC","Washington",9,18.6,17.9,19.3,"2015, 1 Year Modeled Estimate"
